,match_week,match_date,match_hour,league,home_id,home_name,away_id,away_name,winner,home_goals,away_goals
5095,24,2025-02-15,15,LaLiga,79,Osasuna,86,Real Madrid,DRAW,1,1
5096,25,2025-02-23,15,LaLiga,86,Real Madrid,298,Girona,HOME_TEAM,2,0
5097,26,2025-03-01,17,LaLiga,90,Real Betis,86,Real Madrid,HOME_TEAM,2,1
5098,27,2025-03-09,15,LaLiga,86,Real Madrid,87,Rayo Vallecano,HOME_TEAM,2,1
5099,28,2025-03-15,17,LaLiga,94,Villarreal,86,Real Madrid,AWAY_TEAM,1,2
5100,29,2025-03-29,20,LaLiga,86,Real Madrid,745,Leganés,HOME_TEAM,3,2
5101,30,2025-04-05,14,LaLiga,86,Real Madrid,95,Valencia,AWAY_TEAM,1,2
5102,31,2025-04-13,14,LaLiga,263,Alavés,86,Real Madrid,AWAY_TEAM,0,1
5103,32,2025-04-20,19,LaLiga,86,Real Madrid,77,Athletic,HOME_TEAM,1,0
5104,33,2025-04-23,19,LaLiga,82,Getafe,86,Real Madrid,AWAY_TEAM,0,1
5105,34,2025-05-04,12,LaLiga,86,Real Madrid,558,Celta,HOME_TEAM,3,2
5106,35,2025-05-11,14,LaLiga,81,Barcelona,86,Real Madrid,HOME_TEAM,4,3
5107,36,2025-05-14,19,LaLiga,86,Real Madrid,89,Mallorca,HOME_TEAM,2,1
5108,37,2025-05-18,17,LaLiga,559,Sevilla FC,86,Real Madrid,AWAY_TEAM,0,2
5109,38,2025-05-24,14,LaLiga,86,Real Madrid,92,Real Sociedad,HOME_TEAM,2,0
5110,1,2024-08-18,17,LaLiga,92,Real Sociedad,87,Rayo Vallecano,AWAY_TEAM,1,2
5111,2,2024-08-24,19,LaLiga,82,Getafe,87,Rayo Vallecano,DRAW,0,0
5112,3,2024-08-27,19,LaLiga,87,Rayo Vallecano,81,Barcelona,AWAY_TEAM,1,2
5113,4,2024-08-31,17,LaLiga,80,Espanyol,87,Rayo Vallecano,HOME_TEAM,2,1
5114,5,2024-09-16,19,LaLiga,87,Rayo Vallecano,79,Osasuna,HOME_TEAM,3,1
5115,6,2024-09-22,19,LaLiga,87,Rayo Vallecano,78,Atleti,DRAW,1,1
5116,7,2024-09-25,17,LaLiga,298,Girona,87,Rayo Vallecano,DRAW,0,0
5117,8,2024-09-28,14,LaLiga,87,Rayo Vallecano,745,Leganés,DRAW,1,1
5118,9,2024-10-05,16,LaLiga,250,Valladolid,87,Rayo Vallecano,AWAY_TEAM,1,2
5119,10,2024-10-20,12,LaLiga,89,Mallorca,87,Rayo Vallecano,HOME_TEAM,1,0
5120,11,2024-10-26,14,LaLiga,87,Rayo Vallecano,263,Alavés,HOME_TEAM,1,0
5121,13,2024-11-08,20,LaLiga,87,Rayo Vallecano,275,Las Palmas,AWAY_TEAM,1,3
5122,14,2024-11-24,15,LaLiga,559,Sevilla FC,87,Rayo Vallecano,HOME_TEAM,1,0
5123,15,2024-12-01,17,LaLiga,87,Rayo Vallecano,77,Athletic,AWAY_TEAM,1,2
5124,16,2024-12-07,17,LaLiga,95,Valencia,87,Rayo Vallecano,AWAY_TEAM,0,1
5125,17,2024-12-14,20,LaLiga,87,Rayo Vallecano,86,Real Madrid,DRAW,3,3
5126,12,2024-12-18,20,LaLiga,94,Villarreal,87,Rayo Vallecano,DRAW,1,1
5127,18,2024-12-22,20,LaLiga,90,Real Betis,87,Rayo Vallecano,DRAW,1,1
5128,19,2025-01-10,20,LaLiga,87,Rayo Vallecano,558,Celta,HOME_TEAM,2,1
5129,20,2025-01-19,17,LaLiga,79,Osasuna,87,Rayo Vallecano,DRAW,1,1
5130,21,2025-01-26,13,LaLiga,87,Rayo Vallecano,298,Girona,HOME_TEAM,2,1
5131,22,2025-01-31,20,LaLiga,745,Leganés,87,Rayo Vallecano,AWAY_TEAM,0,1
5132,23,2025-02-07,20,LaLiga,87,Rayo Vallecano,250,Valladolid,HOME_TEAM,1,0
5133,24,2025-02-17,20,LaLiga,81,Barcelona,87,Rayo Vallecano,HOME_TEAM,1,0
5134,25,2025-02-22,15,LaLiga,87,Rayo Vallecano,94,Villarreal,AWAY_TEAM,0,1
5135,26,2025-03-01,15,LaLiga,87,Rayo Vallecano,559,Sevilla FC,DRAW,1,1
5136,27,2025-03-09,15,LaLiga,86,Real Madrid,87,Rayo Vallecano,HOME_TEAM,2,1
5137,28,2025-03-16,17,LaLiga,87,Rayo Vallecano,92,Real Sociedad,DRAW,2,2
5138,29,2025-03-29,17,LaLiga,263,Alavés,87,Rayo Vallecano,AWAY_TEAM,0,2
5139,30,2025-04-04,19,LaLiga,87,Rayo Vallecano,80,Espanyol,AWAY_TEAM,0,4
5140,31,2025-04-13,19,LaLiga,77,Athletic,87,Rayo Vallecano,HOME_TEAM,3,1
5141,32,2025-04-19,12,LaLiga,87,Rayo Vallecano,95,Valencia,DRAW,1,1
5142,33,2025-04-24,19,LaLiga,78,Atleti,87,Rayo Vallecano,HOME_TEAM,3,0
5143,34,2025-05-02,19,LaLiga,87,Rayo Vallecano,82,Getafe,HOME_TEAM,1,0
5144,35,2025-05-09,19,LaLiga,275,Las Palmas,87,Rayo Vallecano,AWAY_TEAM,0,1
5145,36,2025-05-15,17,LaLiga,87,Rayo Vallecano,90,Real Betis,DRAW,2,2
5146,37,2025-05-18,17,LaLiga,558,Celta,87,Rayo Vallecano,AWAY_TEAM,1,2
5147,38,2025-05-24,19,LaLiga,87,Rayo Vallecano,89,Mallorca,DRAW,0,0
5148,1,2024-08-18,19,LaLiga,89,Mallorca,86,Real Madrid,DRAW,1,1
5149,2,2024-08-24,15,LaLiga,79,Osasuna,89,Mallorca,HOME_TEAM,1,0
5150,3,2024-08-27,17,LaLiga,89,Mallorca,559,Sevilla FC,DRAW,0,0
5151,4,2024-08-31,19,LaLiga,745,Leganés,89,Mallorca,AWAY_TEAM,0,1
5152,5,2024-09-14,12,LaLiga,89,Mallorca,94,Villarreal,AWAY_TEAM,1,2
5153,7,2024-09-17,17,LaLiga,89,Mallorca,92,Real Sociedad,HOME_TEAM,1,0
5154,6,2024-09-23,19,LaLiga,90,Real Betis,89,Mallorca,AWAY_TEAM,1,2
5155,8,2024-09-27,19,LaLiga,250,Valladolid,89,Mallorca,AWAY_TEAM,1,2
5156,9,2024-10-05,12,LaLiga,80,Espanyol,89,Mallorca,HOME_TEAM,2,1
5157,10,2024-10-20,12,LaLiga,89,Mallorca,87,Rayo Vallecano,HOME_TEAM,1,0
5158,11,2024-10-28,20,LaLiga,89,Mallorca,77,Athletic,DRAW,0,0
5159,12,2024-11-01,20,LaLiga,263,Alavés,89,Mallorca,HOME_TEAM,1,0
5160,13,2024-11-10,15,LaLiga,89,Mallorca,78,Atleti,AWAY_TEAM,0,1
5161,14,2024-11-23,17,LaLiga,275,Las Palmas,89,Mallorca,AWAY_TEAM,2,3
5162,15,2024-11-29,20,LaLiga,89,Mallorca,95,Valencia,HOME_TEAM,2,1
5163,19,2024-12-03,18,LaLiga,89,Mallorca,81,Barcelona,AWAY_TEAM,1,5
5164,16,2024-12-06,20,LaLiga,558,Celta,89,Mallorca,HOME_TEAM,2,0
5165,17,2024-12-14,15,LaLiga,89,Mallorca,298,Girona,HOME_TEAM,2,1
5166,18,2024-12-21,13,LaLiga,82,Getafe,89,Mallorca,AWAY_TEAM,0,1
5167,20,2025-01-20,20,LaLiga,94,Villarreal,89,Mallorca,HOME_TEAM,4,0
5168,21,2025-01-25,13,LaLiga,89,Mallorca,90,Real Betis,AWAY_TEAM,0,1
5169,22,2025-02-01,17,LaLiga,78,Atleti,89,Mallorca,HOME_TEAM,2,0
5170,23,2025-02-10,20,LaLiga,89,Mallorca,79,Osasuna,DRAW,1,1
5171,24,2025-02-16,17,LaLiga,89,Mallorca,275,Las Palmas,HOME_TEAM,3,1
5172,25,2025-02-24,20,LaLiga,559,Sevilla FC,89,Mallorca,DRAW,1,1
5173,26,2025-03-02,17,LaLiga,89,Mallorca,263,Alavés,DRAW,1,1
5174,27,2025-03-09,17,LaLiga,77,Athletic,89,Mallorca,DRAW,1,1
5175,28,2025-03-15,15,LaLiga,89,Mallorca,80,Espanyol,HOME_TEAM,2,1
5176,29,2025-03-30,16,LaLiga,95,Valencia,89,Mallorca,HOME_TEAM,1,0
5177,30,2025-04-05,16,LaLiga,89,Mallorca,558,Celta,AWAY_TEAM,1,2
5178,31,2025-04-12,12,LaLiga,92,Real Sociedad,89,Mallorca,AWAY_TEAM,0,2
5179,32,2025-04-19,16,LaLiga,89,Mallorca,745,Leganés,DRAW,0,0
5180,33,2025-04-22,19,LaLiga,81,Barcelona,89,Mallorca,HOME_TEAM,1,0
5181,34,2025-05-05,19,LaLiga,298,Girona,89,Mallorca,HOME_TEAM,1,0
5182,35,2025-05-10,16,LaLiga,89,Mallorca,250,Valladolid,HOME_TEAM,2,1
5183,36,2025-05-14,19,LaLiga,86,Real Madrid,89,Mallorca,HOME_TEAM,2,1
5184,37,2025-05-18,17,LaLiga,89,Mallorca,82,Getafe,AWAY_TEAM,1,2
5185,38,2025-05-24,19,LaLiga,87,Rayo Vallecano,89,Mallorca,DRAW,0,0
5186,1,2024-08-15,19,LaLiga,90,Real Betis,298,Girona,DRAW,1,1
5187,2,2024-08-25,17,LaLiga,263,Alavés,90,Real Betis,DRAW,0,0
5188,4,2024-09-01,19,LaLiga,86,Real Madrid,90,Real Betis,HOME_TEAM,2,0
5189,5,2024-09-13,19,LaLiga,90,Real Betis,745,Leganés,HOME_TEAM,2,0
5190,3,2024-09-18,17,LaLiga,90,Real Betis,82,Getafe,HOME_TEAM,2,1
5191,6,2024-09-23,19,LaLiga,90,Real Betis,89,Mallorca,AWAY_TEAM,1,2
5192,7,2024-09-26,17,LaLiga,275,Las Palmas,90,Real Betis,DRAW,1,1
5193,8,2024-09-29,16,LaLiga,90,Real Betis,80,Espanyol,HOME_TEAM,1,0
5194,9,2024-10-06,16,LaLiga,559,Sevilla FC,90,Real Betis,HOME_TEAM,1,0
5195,10,2024-10-19,14,LaLiga,79,Osasuna,90,Real Betis,AWAY_TEAM,1,2
5196,11,2024-10-27,17,LaLiga,90,Real Betis,78,Atleti,HOME_TEAM,1,0
5197,12,2024-11-03,20,LaLiga,77,Athletic,90,Real Betis,DRAW,1,1
5198,13,2024-11-10,13,LaLiga,90,Real Betis,558,Celta,DRAW,2,2
5199,14,2024-11-23,13,LaLiga,95,Valencia,90,Real Betis,HOME_TEAM,4,2
5200,15,2024-12-01,20,LaLiga,92,Real Sociedad,90,Real Betis,HOME_TEAM,2,0
5201,16,2024-12-07,15,LaLiga,90,Real Betis,81,Barcelona,DRAW,2,2
5202,17,2024-12-15,17,LaLiga,94,Villarreal,90,Real Betis,AWAY_TEAM,1,2
5203,18,2024-12-22,20,LaLiga,90,Real Betis,87,Rayo Vallecano,DRAW,1,1
5204,19,2025-01-11,15,LaLiga,250,Valladolid,90,Real Betis,HOME_TEAM,1,0
5205,20,2025-01-18,17,LaLiga,90,Real Betis,263,Alavés,AWAY_TEAM,1,3
5206,21,2025-01-25,13,LaLiga,89,Mallorca,90,Real Betis,AWAY_TEAM,0,1
5207,22,2025-02-02,20,LaLiga,90,Real Betis,77,Athletic,DRAW,2,2
5208,23,2025-02-08,13,LaLiga,558,Celta,90,Real Betis,HOME_TEAM,3,2
5209,24,2025-02-16,20,LaLiga,90,Real Betis,92,Real Sociedad,HOME_TEAM,3,0
5210,25,2025-02-23,17,LaLiga,82,Getafe,90,Real Betis,AWAY_TEAM,1,2
5211,26,2025-03-01,17,LaLiga,90,Real Betis,86,Real Madrid,HOME_TEAM,2,1
5212,27,2025-03-09,17,LaLiga,90,Real Betis,275,Las Palmas,HOME_TEAM,1,0
5213,28,2025-03-16,13,LaLiga,745,Leganés,90,Real Betis,AWAY_TEAM,2,3
5214,29,2025-03-30,19,LaLiga,90,Real Betis,559,Sevilla FC,HOME_TEAM,2,1
5215,30,2025-04-05,19,LaLiga,81,Barcelona,90,Real Betis,DRAW,1,1
5216,31,2025-04-13,16,LaLiga,90,Real Betis,94,Villarreal,AWAY_TEAM,1,2
5217,32,2025-04-21,19,LaLiga,298,Girona,90,Real Betis,AWAY_TEAM,1,3
5218,33,2025-04-24,19,LaLiga,90,Real Betis,250,Valladolid,HOME_TEAM,5,1
5219,34,2025-05-04,16,LaLiga,80,Espanyol,90,Real Betis,AWAY_TEAM,1,2
5220,35,2025-05-11,19,LaLiga,90,Real Betis,79,Osasuna,DRAW,1,1
5221,36,2025-05-15,17,LaLiga,87,Rayo Vallecano,90,Real Betis,DRAW,2,2
5222,37,2025-05-18,17,LaLiga,78,Atleti,90,Real Betis,HOME_TEAM,4,1
5223,38,2025-05-23,19,LaLiga,90,Real Betis,95,Valencia,DRAW,1,1
5224,1,2024-08-18,17,LaLiga,92,Real Sociedad,87,Rayo Vallecano,AWAY_TEAM,1,2
5225,2,2024-08-24,19,LaLiga,80,Espanyol,92,Real Sociedad,AWAY_TEAM,0,1
5226,3,2024-08-28,19,LaLiga,92,Real Sociedad,263,Alavés,AWAY_TEAM,1,2
5227,4,2024-09-01,17,LaLiga,82,Getafe,92,Real Sociedad,DRAW,0,0
5228,5,2024-09-14,19,LaLiga,92,Real Sociedad,86,Real Madrid,AWAY_TEAM,0,2
5229,7,2024-09-17,17,LaLiga,89,Mallorca,92,Real Sociedad,HOME_TEAM,1,0
5230,6,2024-09-21,12,LaLiga,250,Valladolid,92,Real Sociedad,DRAW,0,0
5231,8,2024-09-28,16,LaLiga,92,Real Sociedad,95,Valencia,HOME_TEAM,3,0
5232,9,2024-10-06,19,LaLiga,92,Real Sociedad,78,Atleti,DRAW,1,1
5233,10,2024-10-19,16,LaLiga,298,Girona,92,Real Sociedad,AWAY_TEAM,0,1
5234,11,2024-10-27,20,LaLiga,92,Real Sociedad,79,Osasuna,AWAY_TEAM,0,2
5235,12,2024-11-03,17,LaLiga,559,Sevilla FC,92,Real Sociedad,AWAY_TEAM,0,2
5236,13,2024-11-10,20,LaLiga,92,Real Sociedad,81,Barcelona,HOME_TEAM,1,0
5237,14,2024-11-24,20,LaLiga,77,Athletic,92,Real Sociedad,HOME_TEAM,1,0
5238,15,2024-12-01,20,LaLiga,92,Real Sociedad,90,Real Betis,HOME_TEAM,2,0
5239,16,2024-12-08,13,LaLiga,745,Leganés,92,Real Sociedad,AWAY_TEAM,0,3
5240,17,2024-12-15,17,LaLiga,92,Real Sociedad,275,Las Palmas,DRAW,0,0
5241,18,2024-12-21,15,LaLiga,558,Celta,92,Real Sociedad,HOME_TEAM,2,0
5242,19,2025-01-13,20,LaLiga,92,Real Sociedad,94,Villarreal,HOME_TEAM,1,0
5243,20,2025-01-19,20,LaLiga,95,Valencia,92,Real Sociedad,HOME_TEAM,1,0
5244,21,2025-01-26,15,LaLiga,92,Real Sociedad,82,Getafe,AWAY_TEAM,0,3
5245,22,2025-02-02,17,LaLiga,79,Osasuna,92,Real Sociedad,HOME_TEAM,2,1
5246,23,2025-02-09,17,LaLiga,92,Real Sociedad,80,Espanyol,HOME_TEAM,2,1
5247,24,2025-02-16,20,LaLiga,90,Real Betis,92,Real Sociedad,HOME_TEAM,3,0
5248,25,2025-02-23,20,LaLiga,92,Real Sociedad,745,Leganés,HOME_TEAM,3,0
5249,26,2025-03-02,15,LaLiga,81,Barcelona,92,Real Sociedad,HOME_TEAM,4,0
5250,27,2025-03-09,20,LaLiga,92,Real Sociedad,559,Sevilla FC,AWAY_TEAM,0,1
5251,28,2025-03-16,17,LaLiga,87,Rayo Vallecano,92,Real Sociedad,DRAW,2,2
5252,29,2025-03-29,13,LaLiga,92,Real Sociedad,250,Valladolid,HOME_TEAM,2,1
5253,30,2025-04-06,12,LaLiga,275,Las Palmas,92,Real Sociedad,AWAY_TEAM,1,3
5254,31,2025-04-12,12,LaLiga,92,Real Sociedad,89,Mallorca,AWAY_TEAM,0,2
5255,32,2025-04-20,14,LaLiga,94,Villarreal,92,Real Sociedad,DRAW,2,2
5256,33,2025-04-23,19,LaLiga,263,Alavés,92,Real Sociedad,HOME_TEAM,1,0
5257,34,2025-05-04,19,LaLiga,92,Real Sociedad,77,Athletic,DRAW,0,0
5258,35,2025-05-10,19,LaLiga,78,Atleti,92,Real Sociedad,HOME_TEAM,4,0
5259,36,2025-05-13,18,LaLiga,92,Real Sociedad,558,Celta,AWAY_TEAM,0,1
5260,37,2025-05-18,17,LaLiga,92,Real Sociedad,298,Girona,HOME_TEAM,3,2
5261,38,2025-05-24,14,LaLiga,86,Real Madrid,92,Real Sociedad,HOME_TEAM,2,0
5262,1,2024-08-19,19,LaLiga,94,Villarreal,78,Atleti,DRAW,2,2
5263,2,2024-08-23,19,LaLiga,559,Sevilla FC,94,Villarreal,AWAY_TEAM,1,2
5264,3,2024-08-26,19,LaLiga,94,Villarreal,558,Celta,HOME_TEAM,4,3
5265,4,2024-08-31,19,LaLiga,95,Valencia,94,Villarreal,DRAW,1,1
5266,5,2024-09-14,12,LaLiga,89,Mallorca,94,Villarreal,AWAY_TEAM,1,2
5267,6,2024-09-22,16,LaLiga,94,Villarreal,81,Barcelona,AWAY_TEAM,1,5
5268,7,2024-09-26,17,LaLiga,80,Espanyol,94,Villarreal,AWAY_TEAM,1,2
5269,8,2024-09-30,19,LaLiga,94,Villarreal,275,Las Palmas,HOME_TEAM,3,1
5270,9,2024-10-05,19,LaLiga,86,Real Madrid,94,Villarreal,HOME_TEAM,2,0
5271,10,2024-10-20,16,LaLiga,94,Villarreal,82,Getafe,DRAW,1,1
5272,11,2024-10-26,12,LaLiga,250,Valladolid,94,Villarreal,AWAY_TEAM,1,2
5273,13,2024-11-09,15,LaLiga,94,Villarreal,263,Alavés,HOME_TEAM,3,0
5274,14,2024-11-24,13,LaLiga,79,Osasuna,94,Villarreal,DRAW,2,2
5275,15,2024-12-01,13,LaLiga,94,Villarreal,298,Girona,DRAW,2,2
5276,16,2024-12-08,15,LaLiga,77,Athletic,94,Villarreal,HOME_TEAM,2,0
5277,17,2024-12-15,17,LaLiga,94,Villarreal,90,Real Betis,AWAY_TEAM,1,2
5278,12,2024-12-18,20,LaLiga,94,Villarreal,87,Rayo Vallecano,DRAW,1,1
5279,18,2024-12-22,17,LaLiga,745,Leganés,94,Villarreal,AWAY_TEAM,2,5
5280,19,2025-01-13,20,LaLiga,92,Real Sociedad,94,Villarreal,HOME_TEAM,1,0
5281,20,2025-01-20,20,LaLiga,94,Villarreal,89,Mallorca,HOME_TEAM,4,0
5282,21,2025-01-25,15,LaLiga,78,Atleti,94,Villarreal,DRAW,1,1
5283,22,2025-02-01,15,LaLiga,94,Villarreal,250,Valladolid,HOME_TEAM,5,1
5284,23,2025-02-08,17,LaLiga,275,Las Palmas,94,Villarreal,AWAY_TEAM,1,2
5285,24,2025-02-15,20,LaLiga,94,Villarreal,95,Valencia,DRAW,1,1
5286,25,2025-02-22,15,LaLiga,87,Rayo Vallecano,94,Villarreal,AWAY_TEAM,0,1
5287,27,2025-03-08,15,LaLiga,263,Alavés,94,Villarreal,HOME_TEAM,1,0
5288,28,2025-03-15,17,LaLiga,94,Villarreal,86,Real Madrid,AWAY_TEAM,1,2
5289,29,2025-03-30,12,LaLiga,82,Getafe,94,Villarreal,AWAY_TEAM,1,2
5290,30,2025-04-06,19,LaLiga,94,Villarreal,77,Athletic,DRAW,0,0
5291,31,2025-04-13,16,LaLiga,90,Real Betis,94,Villarreal,AWAY_TEAM,1,2
5292,32,2025-04-20,14,LaLiga,94,Villarreal,92,Real Sociedad,DRAW,2,2
5293,33,2025-04-23,17,LaLiga,558,Celta,94,Villarreal,HOME_TEAM,3,0
5294,26,2025-04-27,14,LaLiga,94,Villarreal,80,Espanyol,HOME_TEAM,1,0
5295,34,2025-05-03,14,LaLiga,94,Villarreal,79,Osasuna,HOME_TEAM,4,2
5296,35,2025-05-10,16,LaLiga,298,Girona,94,Villarreal,AWAY_TEAM,0,1
5297,36,2025-05-14,17,LaLiga,94,Villarreal,745,Leganés,HOME_TEAM,3,0
5298,37,2025-05-18,17,LaLiga,81,Barcelona,94,Villarreal,AWAY_TEAM,2,3
5299,38,2025-05-25,14,LaLiga,94,Villarreal,559,Sevilla FC,HOME_TEAM,4,2
5300,1,2024-08-17,19,LaLiga,95,Valencia,81,Barcelona,AWAY_TEAM,1,2
5301,2,2024-08-23,17,LaLiga,558,Celta,95,Valencia,HOME_TEAM,3,1
5302,3,2024-08-28,17,LaLiga,77,Athletic,95,Valencia,HOME_TEAM,1,0
5303,4,2024-08-31,19,LaLiga,95,Valencia,94,Villarreal,DRAW,1,1
5304,5,2024-09-15,19,LaLiga,78,Atleti,95,Valencia,HOME_TEAM,3,0
5305,6,2024-09-21,16,LaLiga,95,Valencia,298,Girona,HOME_TEAM,2,0
5306,7,2024-09-24,17,LaLiga,95,Valencia,79,Osasuna,DRAW,0,0
5307,8,2024-09-28,16,LaLiga,92,Real Sociedad,95,Valencia,HOME_TEAM,3,0
5308,9,2024-10-04,19,LaLiga,745,Leganés,95,Valencia,DRAW,0,0
5309,10,2024-10-21,19,LaLiga,95,Valencia,275,Las Palmas,AWAY_TEAM,2,3
5310,11,2024-10-27,15,LaLiga,82,Getafe,95,Valencia,DRAW,1,1
5311,14,2024-11-23,13,LaLiga,95,Valencia,90,Real Betis,HOME_TEAM,4,2
5312,15,2024-11-29,20,LaLiga,89,Mallorca,95,Valencia,HOME_TEAM,2,1
5313,16,2024-12-07,17,LaLiga,95,Valencia,87,Rayo Vallecano,AWAY_TEAM,0,1
5314,17,2024-12-13,20,LaLiga,250,Valladolid,95,Valencia,HOME_TEAM,1,0
5315,13,2024-12-18,20,LaLiga,80,Espanyol,95,Valencia,DRAW,1,1
5316,18,2024-12-22,13,LaLiga,95,Valencia,263,Alavés,DRAW,2,2
5317,12,2025-01-03,20,LaLiga,95,Valencia,86,Real Madrid,AWAY_TEAM,1,2
5318,19,2025-01-11,20,LaLiga,559,Sevilla FC,95,Valencia,DRAW,1,1
5319,20,2025-01-19,20,LaLiga,95,Valencia,92,Real Sociedad,HOME_TEAM,1,0
5320,21,2025-01-26,20,LaLiga,81,Barcelona,95,Valencia,HOME_TEAM,7,1
5321,22,2025-02-02,15,LaLiga,95,Valencia,558,Celta,HOME_TEAM,2,1
5322,23,2025-02-09,15,LaLiga,95,Valencia,745,Leganés,HOME_TEAM,2,0
5323,24,2025-02-15,20,LaLiga,94,Villarreal,95,Valencia,DRAW,1,1
5324,25,2025-02-22,17,LaLiga,95,Valencia,78,Atleti,AWAY_TEAM,0,3
5325,26,2025-03-02,20,LaLiga,79,Osasuna,95,Valencia,DRAW,3,3
5326,27,2025-03-08,17,LaLiga,95,Valencia,250,Valladolid,HOME_TEAM,2,1
5327,28,2025-03-15,20,LaLiga,298,Girona,95,Valencia,DRAW,1,1
5328,29,2025-03-30,16,LaLiga,95,Valencia,89,Mallorca,HOME_TEAM,1,0
5329,30,2025-04-05,14,LaLiga,86,Real Madrid,95,Valencia,AWAY_TEAM,1,2
5330,31,2025-04-11,19,LaLiga,95,Valencia,559,Sevilla FC,HOME_TEAM,1,0
5331,32,2025-04-19,12,LaLiga,87,Rayo Vallecano,95,Valencia,DRAW,1,1
5332,33,2025-04-22,17,LaLiga,95,Valencia,80,Espanyol,DRAW,1,1
5333,34,2025-05-03,16,LaLiga,275,Las Palmas,95,Valencia,AWAY_TEAM,2,3
5334,35,2025-05-10,12,LaLiga,95,Valencia,82,Getafe,HOME_TEAM,3,0
5335,36,2025-05-14,17,LaLiga,263,Alavés,95,Valencia,HOME_TEAM,1,0
5336,37,2025-05-18,17,LaLiga,95,Valencia,77,Athletic,AWAY_TEAM,0,1
5337,38,2025-05-23,19,LaLiga,90,Real Betis,95,Valencia,DRAW,1,1
5338,1,2024-08-16,17,LaLiga,558,Celta,263,Alavés,HOME_TEAM,2,1
5339,2,2024-08-25,17,LaLiga,263,Alavés,90,Real Betis,DRAW,0,0
5340,3,2024-08-28,19,LaLiga,92,Real Sociedad,263,Alavés,AWAY_TEAM,1,2
5341,4,2024-09-01,15,LaLiga,263,Alavés,275,Las Palmas,HOME_TEAM,2,0
5342,5,2024-09-14,14,LaLiga,80,Espanyol,263,Alavés,HOME_TEAM,3,2
5343,6,2024-09-20,19,LaLiga,263,Alavés,559,Sevilla FC,HOME_TEAM,2,1
5344,7,2024-09-24,19,LaLiga,86,Real Madrid,263,Alavés,HOME_TEAM,3,2
5345,8,2024-09-28,12,LaLiga,82,Getafe,263,Alavés,HOME_TEAM,2,0
5346,9,2024-10-06,14,LaLiga,263,Alavés,81,Barcelona,AWAY_TEAM,0,3
5347,10,2024-10-18,19,LaLiga,263,Alavés,250,Valladolid,AWAY_TEAM,2,3
5348,11,2024-10-26,14,LaLiga,87,Rayo Vallecano,263,Alavés,HOME_TEAM,1,0
5349,12,2024-11-01,20,LaLiga,263,Alavés,89,Mallorca,HOME_TEAM,1,0
5350,13,2024-11-09,15,LaLiga,94,Villarreal,263,Alavés,HOME_TEAM,3,0
5351,14,2024-11-23,15,LaLiga,78,Atleti,263,Alavés,HOME_TEAM,2,1
5352,15,2024-11-30,15,LaLiga,263,Alavés,745,Leganés,DRAW,1,1
5353,16,2024-12-08,17,LaLiga,79,Osasuna,263,Alavés,DRAW,2,2
5354,17,2024-12-15,15,LaLiga,263,Alavés,77,Athletic,DRAW,1,1
5355,18,2024-12-22,13,LaLiga,95,Valencia,263,Alavés,DRAW,2,2
5356,19,2025-01-11,13,LaLiga,263,Alavés,298,Girona,AWAY_TEAM,0,1
5357,20,2025-01-18,17,LaLiga,90,Real Betis,263,Alavés,AWAY_TEAM,1,3
5358,21,2025-01-27,20,LaLiga,263,Alavés,558,Celta,DRAW,1,1
5359,22,2025-02-02,13,LaLiga,81,Barcelona,263,Alavés,HOME_TEAM,1,0
5360,23,2025-02-09,13,LaLiga,263,Alavés,82,Getafe,AWAY_TEAM,0,1
5361,24,2025-02-15,13,LaLiga,745,Leganés,263,Alavés,DRAW,3,3
5362,25,2025-02-22,13,LaLiga,263,Alavés,80,Espanyol,AWAY_TEAM,0,1
5363,26,2025-03-02,17,LaLiga,89,Mallorca,263,Alavés,DRAW,1,1
5364,27,2025-03-08,15,LaLiga,263,Alavés,94,Villarreal,HOME_TEAM,1,0
5365,28,2025-03-14,20,LaLiga,275,Las Palmas,263,Alavés,DRAW,2,2
5366,29,2025-03-29,17,LaLiga,263,Alavés,87,Rayo Vallecano,AWAY_TEAM,0,2
5367,30,2025-04-05,12,LaLiga,298,Girona,263,Alavés,AWAY_TEAM,0,1
5368,31,2025-04-13,14,LaLiga,263,Alavés,86,Real Madrid,AWAY_TEAM,0,1
5369,32,2025-04-20,16,LaLiga,559,Sevilla FC,263,Alavés,DRAW,1,1
5370,33,2025-04-23,19,LaLiga,263,Alavés,92,Real Sociedad,HOME_TEAM,1,0
5371,34,2025-05-03,12,LaLiga,263,Alavés,78,Atleti,DRAW,0,0
5372,35,2025-05-11,16,LaLiga,77,Athletic,263,Alavés,HOME_TEAM,1,0
5373,36,2025-05-14,17,LaLiga,263,Alavés,95,Valencia,HOME_TEAM,1,0
5374,37,2025-05-18,17,LaLiga,250,Valladolid,263,Alavés,AWAY_TEAM,0,1
5375,38,2025-05-24,19,LaLiga,263,Alavés,79,Osasuna,DRAW,1,1
5376,1,2024-08-15,19,LaLiga,90,Real Betis,298,Girona,DRAW,1,1
5377,2,2024-08-25,19,LaLiga,78,Atleti,298,Girona,HOME_TEAM,3,0
5378,3,2024-08-29,17,LaLiga,298,Girona,79,Osasuna,HOME_TEAM,4,0
5379,4,2024-09-01,17,LaLiga,559,Sevilla FC,298,Girona,AWAY_TEAM,0,2
5380,5,2024-09-15,14,LaLiga,298,Girona,81,Barcelona,AWAY_TEAM,1,4
